@0,149805.625,-1040.367,135196.719,535.434,736.849,641.736,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,231179.250,-550.999,117284.594,729.719,947.077,702.935,0.764,0.000,0.645,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,227032.156,-561.069,116131.812,625.391,1013.635,627.209,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-110.000,0.000,,,,
@0,225298.172,-1000.000,115397.570,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,228246.219,-594.823,119659.992,547.882,967.431,522.064,0.840,0.000,0.543,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,230642.719,-765.094,114925.047,606.098,760.242,628.119,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,239614.781,-1000.000,104039.516,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,242289.328,-1002.985,98882.305,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,242499.656,-614.479,97269.547,684.425,928.516,704.314,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-110.000,0.000,,,,
@0,245364.422,-1000.000,97895.477,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,232427.891,-1002.164,122177.102,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,231015.438,-1004.703,121276.961,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,234168.859,-997.836,122122.672,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-140.000,0.000,,,,
@0,221965.219,-1004.159,113487.891,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-125.000,0.000,,,,
@0,220566.594,-1002.430,115196.602,500.000,500.000,500.000,0.918,0.000,-0.397,0.000,0.100,0.300,0.100,-140.000,0.000,,,,
@0,223338.531,-969.288,117450.453,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,213701.016,-771.677,103453.562,567.395,722.402,555.601,0.957,0.000,0.291,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,214603.766,-758.265,101392.641,538.906,850.976,576.929,0.978,0.000,0.209,0.000,0.100,0.300,0.100,-140.000,0.000,,,,
@0,214224.688,-868.332,96973.922,518.654,734.212,584.979,0.951,0.000,0.308,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,222829.625,-991.685,100822.719,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-125.000,0.000,,,,
@0,225291.094,-739.823,100204.719,590.911,795.062,579.747,0.909,0.000,0.417,0.000,0.100,0.300,0.100,-135.000,0.000,,,,
@0,225117.516,-997.248,98303.344,500.000,500.000,500.000,0.990,0.000,0.142,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,212348.328,-847.040,91576.688,621.437,705.371,580.362,0.848,0.000,0.531,0.000,0.100,0.300,0.100,-140.000,0.000,,,,
@0,209961.297,-761.245,85284.344,623.838,741.585,619.777,1.000,0.000,0.006,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,222056.094,-891.132,75523.555,700.658,721.671,662.188,0.658,0.000,0.753,0.000,0.100,0.300,0.100,-140.000,0.000,,,,
@0,218797.344,-997.362,73520.523,504.134,611.626,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,234043.078,-939.959,90820.844,615.752,637.188,630.757,0.617,0.000,0.787,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,238584.469,-770.642,96293.188,638.906,709.157,717.140,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,240040.438,-634.694,141000.281,653.170,787.959,655.212,0.914,0.000,-0.405,0.000,0.100,0.300,0.100,-140.000,0.000,,,,
@0,238376.422,-998.736,140519.688,500.000,500.000,500.000,0.986,0.000,-0.165,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,158159.969,60.059,129331.812,791.422,1121.189,791.422,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,159151.344,81.608,126841.484,731.643,853.070,731.643,0.748,0.000,0.664,0.000,0.100,0.300,0.100,-140.000,0.000,,,,
@0,157262.172,-695.422,124541.008,722.326,866.837,722.326,0.799,0.000,-0.601,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,162113.328,-736.454,128601.594,731.229,882.895,731.229,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,167602.000,-83.698,120359.789,990.625,1331.568,990.625,0.930,0.000,-0.368,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,170875.062,-445.994,114663.938,775.862,1043.464,775.862,0.939,0.000,0.343,0.000,0.100,0.300,0.100,-50.000,0.000,,,,
@0,180072.844,-687.701,112682.328,801.872,801.872,801.872,0.919,0.000,-0.393,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,178215.938,-835.585,112743.375,500.000,661.018,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-40.000,0.000,,,,
@0,146634.656,-918.856,103046.469,620.471,620.471,620.471,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-125.000,0.000,,,,
@0,148351.672,-561.786,104638.227,717.520,898.787,719.428,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,150517.281,-994.547,104668.156,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-110.000,0.000,,,,
@0,147580.250,-524.884,107824.094,602.786,959.924,602.786,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,165037.188,-190.942,122472.484,848.248,1276.552,848.248,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,151523.703,-534.424,143035.453,736.818,1060.703,736.818,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-70.000,0.000,,,,
@0,153115.141,-857.317,142223.344,641.052,721.652,641.052,0.853,0.000,0.523,0.000,0.100,0.300,0.100,-50.000,0.000,,,,
@0,169226.406,-692.296,146018.109,668.293,850.610,666.891,0.857,0.000,0.515,0.000,0.100,0.300,0.100,-50.000,0.000,,,,
@0,168220.672,-400.487,143640.703,796.703,1043.704,796.703,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-80.000,0.000,,,,
@0,153485.156,-561.779,139224.688,724.593,864.685,724.593,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,154312.500,-803.278,139972.203,694.735,694.735,694.735,0.938,0.000,0.346,0.000,0.100,0.300,0.100,-40.000,0.000,,,,
@0,156555.016,-508.362,137947.969,888.498,1072.342,888.498,0.853,0.000,0.522,0.000,0.100,0.300,0.100,-70.000,0.000,,,,
@0,175917.594,-422.285,108231.219,777.510,989.240,783.677,0.955,0.000,0.298,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,168445.000,-634.150,104463.523,690.795,773.750,690.795,0.813,0.000,0.582,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,168277.094,-624.458,111131.797,736.310,809.265,698.247,0.937,0.000,-0.350,0.000,0.100,0.300,0.100,-150.000,0.000,,,,
@0,168577.516,-378.742,108581.016,1080.058,1080.058,1080.058,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,176020.719,-769.269,105491.969,748.523,748.523,748.523,0.940,0.000,-0.342,0.000,0.100,0.300,0.100,-110.000,0.000,,,,
@0,171791.484,-876.857,106058.219,865.308,865.308,865.308,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-100.000,0.000,,,,
@0,184696.656,-363.227,152796.547,885.826,1026.472,885.826,0.866,0.000,0.501,0.000,0.100,0.300,0.100,-70.000,0.000,,,,
@0,190637.609,-394.913,154324.375,1001.846,1104.424,1001.846,0.577,0.000,-0.817,0.000,0.100,0.300,0.100,-80.000,0.000,,,,
@0,192048.906,-651.675,155817.016,730.030,814.429,730.030,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-80.000,0.000,,,,
@0,190995.078,-649.302,157998.844,818.797,818.797,818.797,0.863,0.000,0.505,0.000,0.100,0.300,0.100,-70.000,0.000,,,,
@0,182663.984,-496.680,153921.031,868.842,1062.442,868.842,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,190108.125,-708.516,152584.812,534.558,789.770,532.735,0.894,0.000,0.448,0.000,0.100,0.300,0.100,-70.000,0.000,,,,
@0,187284.750,-298.843,153786.297,1046.767,1296.938,1046.767,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-80.000,0.000,,,,
@0,186372.859,-1000.000,156064.250,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-50.000,0.000,,,,
@0,188768.078,-1000.000,156193.438,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-50.000,0.000,,,,
@0,178628.172,-1000.000,156192.734,500.000,500.000,500.000,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-50.000,0.000,,,,
@0,181051.656,-406.153,157834.766,884.266,1118.525,884.266,0.861,0.000,-0.509,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,189931.469,-426.893,160134.766,939.620,1358.028,939.620,0.901,0.000,0.434,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,188245.938,-321.142,158757.938,982.893,982.893,982.893,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,180491.438,-272.937,152971.797,959.391,1162.624,959.391,0.920,0.000,-0.391,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,179727.281,-670.325,156505.141,748.593,906.483,748.593,0.845,0.000,-0.535,0.000,0.100,0.300,0.100,-130.000,0.000,,,,
@0,189949.188,-483.523,156016.438,821.358,1094.969,821.358,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,184470.812,-567.957,158364.703,802.121,802.121,802.121,0.868,0.000,-0.497,0.000,0.100,0.300,0.100,-50.000,0.000,,,,
@0,107333.477,-239.445,144268.641,849.920,1000.900,849.920,0.910,0.000,-0.415,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,88080.438,-570.687,167217.938,698.956,1050.620,702.017,0.706,0.000,-0.709,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,84380.750,-311.310,167396.281,807.666,1123.464,807.666,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-70.000,0.000,,,,
@0,86681.969,-559.806,168486.391,909.215,1009.162,909.215,0.861,0.000,0.508,0.000,0.100,0.300,0.100,-70.000,0.000,,,,
@0,189017.141,-564.895,154005.812,801.301,801.301,801.301,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-110.000,0.000,,,,
@0,183865.906,-449.593,154398.109,857.090,1133.754,857.090,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-125.000,0.000,,,,
@0,168251.781,-140.142,101162.945,864.812,1473.624,864.812,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-105.000,0.000,,,,
@0,179394.391,-513.977,37183.625,777.229,1250.326,777.229,0.987,0.000,0.163,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,181808.000,8.394,42873.438,615.966,615.966,615.966,0.910,0.000,-0.414,0.000,0.100,0.300,0.100,-50.000,0.000,,,,
@0,183638.422,-537.844,28854.258,738.815,1020.349,733.602,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-50.000,0.000,,,,
@0,186748.672,-447.974,29073.672,631.036,631.036,631.036,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-40.000,0.000,,,,
@0,177610.547,-653.911,36404.828,680.762,841.942,682.269,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-140.000,0.000,,,,
@0,180432.938,-612.701,40929.523,451.567,512.799,451.567,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-55.000,0.000,,,,
@0,179344.234,-676.999,33741.953,681.624,893.519,681.624,0.988,0.000,-0.156,0.000,0.100,0.300,0.100,-45.000,0.000,,,,
@0,179545.625,-536.800,31201.367,801.920,977.160,801.920,0.928,0.000,0.373,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,186277.375,-324.605,43362.945,846.359,1158.374,846.359,0.864,0.000,0.504,0.000,0.100,0.300,0.100,-70.000,0.000,,,,
@0,189225.688,39.386,42885.797,1007.646,1463.766,1007.646,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-50.000,0.000,,,,
@0,188492.766,-685.886,39445.008,692.991,692.991,692.991,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-60.000,0.000,,,,
@0,170027.875,-783.963,48308.914,772.087,772.087,772.087,0.926,0.000,-0.377,0.000,0.100,0.300,0.100,-105.000,0.000,,,,
@0,170191.797,-695.397,50319.070,656.051,769.054,656.051,0.433,0.000,-0.901,0.000,0.100,0.300,0.100,-120.000,0.000,,,,
@0,175188.250,-848.127,45806.617,669.270,669.270,669.270,1.000,0.000,0.000,0.000,0.100,0.300,0.100,-105.000,0.000,,,,
